51643.15990339492 12.08447357122 0.00510279579
51643.21156951893 12.15883633049 0.00452303837
51643.22257529943 12.13032290977 0.00451849304
51643.25000872542 12.10165977337 0.00470703757
51643.28963448992 12.14250421058 0.00667865164
51643.31269622792 12.07199619449 0.00653280253
51643.32810639542 12.11868597261 0.00561828376
51643.36441874142 12.12490496336 0.00821885348
51643.47236217392 12.15558675234 0.01422427614
51644.32824610992 12.15610599492 0.00517143273
51644.45484994393 12.10455795321 0.01316563253
51647.14029691892 12.11398427323 0.00721600302
51647.15129807092 12.09192220911 0.00675795784
51647.22936326792 12.07985777345 0.00629816405
51647.29083132143 12.12168407130 0.00553701022
51647.36012446693 12.14557123145 0.00641002119
51647.45704151293 12.11537578361 0.00880784472
51647.47684577093 12.23570726618 0.01095527564
51648.23448129192 12.09705923616 0.00716293677
51648.28614908842 12.08178451902 0.00765183969
51648.31916874643 12.14584595823 0.00824939033
51648.38737354442 12.14360118881 0.00961646637
51648.48094367143 12.19785670520 0.01210897401
51649.25775782843 12.12136591098 0.00971214834
51649.45814613643 12.15441660986 0.01335285328
51650.16682394543 12.11467487586 0.00694656291
51650.21407319243 12.10638332367 0.00692077953
51650.25910760942 12.14666506286 0.00753199503
51650.26350904642 12.14195706589 0.00776254439
51650.33278058092 12.10123635183 0.00927362084
51650.44062689893 12.17146876930 0.01898052781
51651.14996379142 12.09850256503 0.00720017182
51651.19060043892 12.17928454917 0.00930019883
51651.26206552042 12.15940318104 0.00835970342
51651.29394475892 12.07786273947 0.00772737561
51651.32916199842 12.14094230560 0.00881249538
51651.38307535792 12.13120793930 0.01065965896
